37_7072,37_7093,37_7103,37_7066,37_7105,37_7099,37_7096,37_7082,37_7078,37_7095,37_7106,37_7083
0,0,0,0,0,0,0,0,0,0,0,0
1.929822189578199,2.0627232146709216,1.9917846036678195,2.0445456566890656,1.9700555946358638,2.0275296622374857,2.0963198246757906,1.8826798929306787,1.8110363929292164,2.090204543662023,1.975782494662668,1.886760377573246
3.8540440798387765,4.125899450505521,3.978477111555092,4.078834467194339,3.9381500710268433,4.052493457099015,4.188373329654881,3.7687693376680813,3.6150536291886404,4.18290585356306,3.9527222110069644,3.7765931075591705
5.770002797641226,6.191831658638714,5.959948786964847,6.115263265267606,5.913094600199624,6.066688110004712,6.2816519336699805,5.65260639416352,5.415301313424941,6.282847069619014,5.941955792093288,5.671956519572463
7.6831371372050565,8.259481887562215,7.9373514781809025,8.146805740529006,7.888225572395601,8.08058915302285,8.36940157706869,7.536947624376664,7.216650394609422,8.380878876005873,7.9384673856228245,7.572783358095765
9.588929725569983,10.332087923374623,9.915126778026941,10.182057500348257,9.87145341584139,10.092988469421833,10.456322116732398,9.41666865297177,9.012439581700924,10.481102556210148,9.940429345273037,9.47066422549669
11.496842764021846,12.408677015940222,11.892889447341215,12.21162506268711,11.857800566480185,12.109592533404536,12.54366969534748,11.305635374720609,10.817474254105226,12.581267297295156,11.945268700645947,11.371467042762909
13.39396669588732,14.486588021692098,13.874043501275155,14.244745411875943,13.84828578750999,14.122767787759768,14.63115823523467,13.193556671454381,12.622185660036191,14.6843407120477,13.953289783948902,13.271033585656118
15.286372572936353,16.56153656517191,15.856016825774413,16.27464667666878,15.829182547333655,16.134092928161333,16.717036199667533,15.084323913575474,14.428260072467914,16.78509945674135,15.955156788652758,15.167750329506722
17.178331953075254,18.637078137565574,17.83996336785648,18.309412210538675,17.807445876084074,18.141055931281745,18.804042713051853,16.967395895436603,16.230583301163662,18.888321988184245,17.95877940807287,17.062272047807635
19.064997655251297,20.70935883317584,19.81972644872537,20.339383239385022,19.783965132146026,20.145817479371853,20.887967034013585,18.85551721769981,18.036392045614605,20.989703087307497,19.958960629095607,18.957933514232817
20.950502434107694,22.777721642167684,21.79047083360636,22.369892655000534,21.759747626808693,22.14005135897896,22.963039966056378,20.742277595273055,19.855432242193586,23.08602291198329,21.95838796467892,20.85297426995602
22.82345787320875,24.844020364102246,23.754884114809006,24.39470329694916,23.73668734315299,24.135561062837414,25.031054523825173,22.63211032525898,21.678534708079994,25.17807641696238,23.9527777634117,22.747644725531117
24.696610141661317,26.915416218062482,25.719979588933963,26.421933271936396,25.725920924239315,26.12678585911822,27.095928989626717,24.527473737272274,23.501262527686613,27.27135502097748,25.951659375580324,24.64500332346109
26.562290399055296,28.99083308884453,27.682834354933156,28.443522469577044,27.72243251776885,28.120605036709943,29.15888061294929,26.428300575795575,25.331561779585684,29.35910466437619,27.947115410872904,26.543678902486523
28.424431746976197,31.074563513088545,29.651909004690758,30.467948967840048,29.724394477419064,30.117053971979328,31.2207932776325,28.3261814431965,27.1499040997419,31.4460252040399,29.943913094294253,28.44777547931084
30.282858874005328,33.16638831437062,31.622899952997933,32.49146181012455,31.729233832791973,32.12480775196374,33.28674339494882,30.226984260462718,28.949974298234803,33.53337278265498,31.93950567298779,30.361794004075445
32.144301249302515,35.26199010306974,33.59986984432465,34.51277427916185,33.737254916094926,34.13353929365214,35.35158160290863,32.126550803355926,30.75014392278269,35.62086132254217,33.93764789273567,32.28867651465689
34.004111086841135,37.351596170808364,35.574833964684885,36.53732256854577,35.73912192079878,36.14830367690567,37.409073487033304,34.02326754720653,32.5626279523718,37.706739286975036,35.93272300405606,34.22280655421309
35.864879587759745,39.44240149324731,37.548847752488165,38.557284473527304,37.742744540218894,38.170831000908976,39.464684621659856,35.917789265507444,34.373092135618386,39.79374580035935,37.93079716347068,36.16716677325857
37.71978276225279,41.53005836176333,39.517637079836184,40.58103105504421,39.74292576124163,40.19757412207464,41.51422160835108,37.813450731932626,36.18297738452361,41.87767012132108,39.92604446056819,38.117989704876294
39.5736202052858,43.620262905425356,41.48769267447205,42.59417073772202,41.74235309682494,42.22162878830932,43.55621305768355,39.708491487655834,38.00442649112917,43.952743053363875,41.92181320059862,40.075186305038756
41.41405544856424,45.712964215326394,43.45578715086303,44.60532584241095,43.736742895557725,44.2457170630869,45.592576339767035,41.60316194323093,39.82481829961184,46.02075761113267,43.915882290843754,42.03486603198697
43.25462938361013,47.81290543138235,45.43073168003581,46.615912562663354,45.73562450772635,46.268002315496844,47.62299103683794,43.5005205411609,41.64349760296875,48.08563207693422,45.909431114619714,44.007368224164175
45.08815213686802,49.910937237769204,47.40586265223179,48.63221027324256,47.73108054301893,48.29029012534163,49.65443953508275,45.39919612018634,43.46578738574637,50.14858370025679,47.90277444299592,45.9828757357295
46.923301122554754,52.01116091797348,49.38909049567758,50.64955628321107,49.72787822644028,50.30803671287958,51.683302663532466,47.30329269701066,45.285424843065634,52.21049636494,49.89143085813359,47.96132545102826
48.75336013999222,54.11132565905849,51.37543764631637,52.685673471367785,51.72347080513382,52.33254042207027,53.71912076986327,49.21731122177527,47.099209172386395,54.276446482256326,51.88284734865365,49.94163737861289
50.584565240875534,56.21439907381103,53.36592286734618,54.724597184810115,53.721613024881705,54.35513834237053,55.75186112091872,51.14419373235671,48.912934348791545,56.341284690216135,53.87457719246441,51.92354657021287
52.40588333537281,58.31515781850468,55.34681962716984,56.76466318808923,55.716688136202094,56.378666467054224,57.788996960594176,53.07832377191291,50.734033001084974,58.39877657434081,55.86839215884133,53.903694377766534
54.22900601776229,60.418380349947576,57.325082955920266,58.8001889867734,57.714762295616715,58.39860303535993,59.828933055048175,55.02268399095839,52.55523091434614,60.45438770896736,57.86271419634453,55.88609361818883
56.050091088117284,62.51976144907083,59.30160221198222,60.83737316948864,59.71000959271423,60.420937838051174,61.86837547024048,56.973506922576114,54.38278603045052,62.50392469565858,59.85973662678322,57.8651376809549
57.8760720954636,64.61608127374662,61.27738470664489,62.86801016999877,61.70577833274466,62.4352310357992,63.895905132477964,58.930703522738575,56.20238653168486,64.54591614499105,61.85331486473176,59.84216021108548
59.69431771169937,66.70813477872571,63.254324422989185,64.89562238045025,63.69984742298979,64.44739265259352,65.9208689273395,60.89038324968679,58.02777489661255,66.58227942707454,63.84386061040179,61.81681460064991
61.5164252644437,68.8014133827408,65.24355800407551,66.92135986542357,65.69339624676574,66.45336526383602,67.9350635802452,62.862885441863995,59.85750434947752,68.61269412414545,65.83157964938191,63.79684644353602
63.328806347387996,70.88916302613951,67.24006959760504,68.94788896569159,67.68673957514194,68.45811197168699,69.94896462326334,64.83839295342932,61.69709382964389,70.64414262239026,67.82324713748112,65.77581811281469
65.14303504171993,72.97608356580322,69.24203155725526,70.96527573955258,69.67539599027961,70.45911435864392,71.96136393966232,66.81684266872809,63.53775619728778,72.67300575083998,69.8117544261023,67.75892015004408
66.95236955560216,75.0634311444183,71.24687091262817,72.98796944427902,71.66681248079966,72.46168133656622,73.97796800364502,68.79715459631272,65.39769765756522,74.70882385717077,71.8003980954155,69.7454025479698
68.76124745459316,77.15091968430549,73.25489199593112,75.00252626399097,73.65854232461042,74.46405734142454,75.99114325800025,70.7790637879127,67.25940589070494,76.74156420822622,73.78023373099485,71.73542902702783
70.56299943565251,79.23679764873836,75.25675900063497,77.01823711403217,75.65235729098735,76.46548160741987,78.00246839840182,72.75921159546637,69.1316320991864,78.77870004790168,75.76344316626765,73.72502741100772
72.36832074514388,81.32380416212268,77.26038162005509,79.0281377824913,77.64667932849055,78.46595588288476,80.00943140152224,74.74161083588866,71.00866267580976,80.81863614235567,77.74361485509247,75.71778761875133
74.17373622366284,83.40772848308441,79.26056284107781,81.03828660652148,79.64370175892924,80.46682660056955,82.01419294961235,76.72065489865473,72.89538605289523,82.85807855754798,79.72447711980912,77.71302367733259
75.9805326965334,85.48280141512721,81.25999017666112,83.0478094831771,81.63727999687778,82.45861120423737,84.00842682921946,78.6976774287853,74.77806594582592,84.88560821978547,81.70172568849192,79.7051608497453
77.78440435352249,87.550815972896,83.2543799753939,85.05343644367507,83.62782574254781,84.44530371212464,86.00393653307792,80.67233181834973,76.66415539056332,86.910572014647,83.67639520533277,81.70093761414522
79.59151185869334,89.61569043869756,85.25326158756253,87.05138456127989,85.61554478152793,86.42677538753439,87.99516132935872,82.65236366123584,78.54799244705876,88.9247666675527,85.64546593133406,83.70271397132458
81.39845831318553,91.67864206202013,87.24871762285511,89.05058278175417,87.60721226962714,88.40417807875045,89.98898050695045,84.63133533051452,80.4323336772719,90.93866771057084,87.6123130524758,85.70922582374934
83.2070265803517,93.74055472670334,89.24551530627646,91.04203863908053,89.59571955824832,90.38195337859649,91.98542944221984,86.6144373677439,82.31205470586701,92.95106702696982,89.57856872928546,87.72250485728745
85.02091690169192,95.80650484401966,91.24110788496999,93.03299785123845,91.58436322756152,92.35971604791077,93.99318322220425,88.60091976566963,84.20102142761586,94.96767109095252,91.54965048207346,89.74771409640624
86.84333773153608,97.87134305197947,93.23925010471787,95.01534058591065,93.56419886314087,94.3408701018447,96.00191476389264,90.59094624472766,86.08894272434964,96.98084634530775,93.51605741921037,91.77963569974553
88.66328227780193,99.92883493610414,95.23432521603826,96.99938114901528,95.54740829841367,96.32284342634397,98.01667914714616,92.58054462870754,87.97970996647072,98.99217148570932,95.48154234018904,93.81597721473685
90.48633075521941,101.98444607073068,97.23239937545287,98.97670682318075,97.5275799872385,98.30678996842603,100.03920647114947,94.57330483645116,89.86278194833184,100.99913448882974,97.44241862416138,95.8504560753664
92.30577817145921,104.0339830574219,99.22764667255039,100.952585715532,99.50844225195515,100.28655304929492,102.06594959231514,96.56854089503241,91.75090327059505,103.00389603691985,99.4024652701691,97.88120114127624
94.1167773993687,106.07597450675438,101.22341541258082,102.92418030489968,101.48569082063794,102.25729743417591,104.09000425854981,98.56067806744512,93.63766364816829,104.99812991652696,101.35752113074227,99.90217219024656
95.92123405043685,108.11233778883786,103.21748450282595,104.8901177954417,103.46036033747879,104.22171071537855,106.1140925333274,100.55645483184504,95.52749637815421,106.99363962038542,103.31054875878382,101.9284963645408
97.72745090766615,110.14275248590877,105.2110333266019,106.85082043171809,105.42943106348008,106.1868061895035,108.13637778573734,102.55823118902441,97.42285979016751,108.98486441666623,105.26247650461613,103.95394997785634
99.53418865511125,112.17420098415359,107.2043766549781,108.81164800067924,107.39627818462182,108.1496609555027,110.15866559558212,104.56474304144916,99.32368662869081,110.97868359425796,107.21313193775805,105.98396647784674
101.33656595849286,114.2030641126033,109.19303307011577,110.76541338451736,109.36253386143149,110.1187356052603,112.17641218312006,106.57802207498727,101.22156749609174,112.97513252952734,109.1620409560885,108.01592041347507
103.14283463347014,116.2388822189341,111.18444956063583,112.7202347389728,111.33361561421948,112.08972655356747,114.20091589231075,108.60323131410607,103.12237031335795,114.98288630951176,111.11366253146153,110.06202199867015
104.95466021516113,118.27162256998955,113.17617940444659,114.6692033302323,113.30002255135639,114.06669644489419,116.223513812611,110.63515291744535,105.02193685625116,116.99161785120015,113.06594233217892,112.11168541795068
106.77089562365468,120.308758409665,115.16999437082352,116.61747115335213,115.26550747233506,116.04166056525443,118.2470419372947,112.67149443243667,106.91865360010176,119.00638223445367,115.02059582303878,114.17037526891559
108.58902086547116,122.34869450411901,117.16431640832671,118.5583018394207,117.2263837563074,118.01567435305772,120.2669785056004,114.70597329306622,108.81317531840267,121.02890955845697,116.9776289504479,116.22567676100073
110.4114456620318,124.38813691931132,119.1613388387654,120.49681969243066,119.18643040231512,119.98446368040574,122.28931330829164,116.73671835897606,110.70883678482785,123.05565267962264,118.9371930916173,118.2825106015292
112.222482054961,126.4156665815488,121.15491707671394,122.42664188200887,121.1414862628883,121.9545192750416,124.30360650603967,118.75768940794639,112.60387754055105,125.07970734585732,120.89351778592743,120.328355256088
114.02649929122043,128.44063037641033,123.14546282238398,124.35086377226945,123.09451389092985,123.92261375143258,126.315768122834,120.78401358224063,114.49854799612615,127.1037956206349,122.84776117557382,122.37487118568716
115.82674697545673,130.45482502931603,125.1331818613641,126.2668224900719,125.04644163676215,125.89755828060535,128.32174073407649,122.80946719555617,116.39590659405611,129.12608087304486,124.80085940432382,124.42091112495959
117.62809605664121,132.46872607233416,127.1248493494633,128.17995682963573,126.99709706990407,10000,130.32648744192747,124.83948369554656,118.29458217308155,131.14836868288964,10000,126.47015870036975
10000,10000,10000,130.08574941800066,128.94600608823453,10000,132.32748982888438,126.8714376311749,10000,10000,10000,128.51827861486962
10000,10000,10000,10000,10000,10000,10000,128.91753921636996,10000,10000,10000,130.57748093020842
